"row","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"C1_13560W",230.669397491588,-1.06166709586776,0.752858480239429,-1.41018149324707,0.158486098980592,0.327089598196521
"C1_13570W",2822.61526030047,-1.31717328123968,0.265738054342674,-4.95666036427422,7.1715178231491e-07,8.04380856245458e-06
"C1_13580W",3546.43956702174,-0.134667115644406,0.152071165446007,-0.885553255605317,0.375858309969555,0.583563454043825
"C1_13610C",1226.87020580302,0.360184504203079,0.338283254320317,1.06474234122752,0.28699254376862,0.487576822427306
"C1_13620W",782.122204291735,1.99695165201112,0.313960745163185,6.36051379917952,2.01079989646379e-10,3.65938948045198e-09
"C1_13630W",3636.33137310724,-2.64851069983135,0.292817129764887,-9.04493088214453,1.49759883796192e-19,6.28305588812115e-18
"C1_13640W",666.630866440528,-0.611326795538518,0.844094680705725,-0.724239601921676,0.468918649757856,0.669676898138715
"C1_13650C",967.493739496835,0.0649048985714376,0.250919256813478,0.258668463296482,0.795891054228759,0.899564551174247
"C1_13660W",797.492489765549,-0.233070412992827,0.330613856347984,-0.704962627904836,0.480833493801918,0.678475194335133
"C1_13670W",5662.02664157281,-1.84267420007194,0.21547247346852,-8.55178469161234,1.21199704868523e-17,4.32541284387922e-16
"C1_13680C",5690.15795245483,1.14417876992654,0.145561396205208,7.86045476173851,3.82741334767777e-15,1.12489111009824e-13
"C1_13690C",907.532849818667,-0.415092230912208,0.350404443719173,-1.18460892363819,0.236172107143235,0.43281157081001
"C1_13700W",3100.2825110816,0.266913057282298,0.320302916212485,0.833314477552964,0.404667393347624,0.61268649968004
"C1_13710C",4318.20886110214,0.721264741019801,0.438088959365258,1.64638876557134,0.0996837445679515,0.232046531192487
"C1_13720W",579.528511355172,0.527545044731208,0.486273285310834,1.08487358994848,0.277977646534308,0.478323464418459
"C1_13730C",217.239530316844,0.317614803182022,0.482398099972956,0.658408072502417,0.51027594959809,0.701027673981607
"C1_13740W",981.298572880452,0.0694578167493925,0.545263696470456,0.127383901035407,0.898636557547896,0.951253181872734
"C1_13750C",80.1484995332899,-0.607898050124315,1.18536243251674,-0.512837283727337,0.608065147027075,0.777011403873705
"C1_13760W",1577.14705149343,0.651926455937153,0.176094888638866,3.70213162333245,0.000213795647968163,0.00143120691989406
"C1_13770C",129.447848220646,-0.180308700000529,0.714269792716224,-0.252437806889258,0.800702680468639,0.90288509065565
"C1_13780W",10127.3341366015,-0.620819432251447,0.153100672781049,-4.05497520666868,5.01396206763658e-05,0.00038648997929496
