,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
C1_09120W,372.175312031582,-0.446025265810454,1.02937689568612,-0.433296363731924,0.664799479494342,0.981605227385826
C1_09130W,829.952068154105,0.0714764486699866,0.500412756049668,0.142834985331374,0.886420506060292,0.99120268948094
C1_09140C,1195.97844738363,0.0894600826751568,0.470418335630527,0.190171334531951,0.849174872930983,0.98500176332178
C1_09160W,267.154488326821,0.202143371597065,0.872881630691337,0.231581653788457,0.816862958332878,0.98500176332178
C1_09170W,948.25043914501,0.103572446995032,0.455365425291872,0.227449079887094,0.820074559937505,0.98500176332178
C1_09180W,276.327799668194,1.29768249899904,0.729797855369363,1.77813964435708,0.0753809227028575,0.817350728024066
C1_09190C,8789.6505810404,-0.0346547172924281,0.353246192845157,-0.098103583263865,0.921850042221245,0.994042692065011
C1_09200W,457.915974110398,-0.718517717640911,0.595676767309436,-1.20622081819025,0.227732358924816,0.913703879686606
C1_09210C,953.567972874798,0.18018318784016,0.550702448656577,0.327187918411679,0.743525758173586,0.98500176332178
C1_09220W,932.460966484417,-0.525934262383337,0.649763876619903,-0.80942367113307,0.418271491033797,0.944789224034517
C1_09230C,582.53136752968,0.917464754767574,0.544290366975325,1.68561637396968,0.0918697133579294,0.846695768195619
C1_09240C,80.9873606323256,-0.514836387193112,1.50587699010708,-0.341884755909913,0.732437622164039,0.984676385341949
C1_09250W,2219.33771526324,-0.0219827835186532,0.546436396860175,-0.0402293544957224,0.967910275063795,0.996557609918653
C1_09260C,765.956082294515,-0.295866977806564,0.639247386166376,-0.462836429540846,0.64348161680389,0.971140460222548
C1_09270W,116.247071074627,0.954926042057686,1.19703402389833,0.797743441700863,0.425019388621653,0.944908240265865
C1_09280W,554.633933462997,0.415125559421094,0.49135226262262,0.844863433019191,0.398187092979795,0.93840371329504
C1_09290C,2557.22386052057,-0.474020329788212,0.644872975282403,-0.735060000894949,0.462302953170419,0.950244860134314
C1_09310C,356.686996224284,0.09277335685439,0.799676324684187,0.116013634505221,0.907641735990118,0.9929690350597
C1_09320C,218.934969685863,0.710448723280683,1.35759449231129,0.52331438239054,0.600755493962291,0.95887068230307
C1_09330W,128.037563267424,0.981930007975119,1.20587766264569,0.814286588426201,0.415480791036395,0.944789224034517
C1_09340C,1423.18247471589,0.194110935032793,0.465728377076137,0.416790010201717,0.676832010026809,0.983650165304635
C1_09350W,1034.52252931193,0.975760296343076,0.498030908620965,1.9592364237893,0.0500851053356037,0.792790723653201
C1_09360C,2673.30183034161,-0.593634634326378,0.355549108474383,-1.66962768342632,0.0949930496942982,0.848346548378826
C1_09370W,503.445456490742,0.00152052942293168,0.628628156010562,0.00241880578907149,0.998070074087197,0.999553090542007
C1_09380W,857.259168352002,-0.158616539172594,0.455130161201064,-0.348508081191573,0.727458645872962,0.984676385341949
C1_09390W,123.128091538256,0.0888834944714174,1.17575622928422,0.075596873108236,0.939739824245463,0.994324398024242
C1_09400C,558.590495538222,-0.0325040907466436,0.643534274390205,-0.0505087173133763,0.959717002861408,0.995725418230805
C1_09430W,733.72921816976,0.00200790110635608,0.644413317770364,0.00311585910934199,0.997513908145756,0.999523609318438
C1_09440W,593.77916549784,0.393040807138971,0.91186563527565,0.431029300737008,0.666447065640996,0.982097717502128
C1_09450C,2539.93422555769,0.20090297399091,0.356675278471376,0.563265766138691,0.573253925740028,0.958588580221295
C1_09460W,984.644665411957,0.870187994674601,0.611723709511779,1.42251801122619,0.154875926601336,0.877712678594175
C1_09470C,690.813361231437,-0.219874476604203,0.51716496272724,-0.425153466400175,0.670724803878843,0.982097717502128
C1_09480W,129.948665210945,-1.14750208007793,1.41185832718465,-0.81276007513171,0.416355630176972,0.944789224034517
C1_09490C,3570.71802640224,0.0462037929555037,0.454054267695433,0.101758305653667,0.918948521064394,0.994042692065011
C1_09510W,626.812995511185,0.122649393028061,0.829064350812167,0.147937120813253,0.882392392337846,0.989983308257525
C1_09520C,667.008028330033,-0.296072381059672,0.80350611723798,-0.368475578104382,0.712518651977253,0.984676385341949
C1_09530W,384.830471457955,-0.57155143318942,0.521332147993584,-1.09632877118572,0.272934922833852,0.913703879686606
C1_09540W,563.597373542981,0.426042181370231,0.63764380538904,0.668150741479083,0.504037374860724,0.9544445184834
C1_09570W,492.374637288027,0.00408662842506956,0.703951173668127,0.00580527255004787,0.995368088677899,0.999192332664734
C1_09580C,88.3124476206188,-0.93602393031268,1.62770500933034,-0.57505747352696,0.565252427720508,0.95693597810643
C1_09600C,233.308329903499,-1.29125153736838,1.25313303422746,-1.03041856059953,0.302813564062676,0.913703879686606
C1_09610W,684.512767255566,0.53561171349543,0.704390928805167,0.760389851135603,0.447021587906192,0.950127429032853
C1_09620C,463.836046332395,-0.0497231231728507,0.77785812575587,-0.0639231262443046,NA,NA
C1_09630W,484.514443580358,0.0617849062084821,0.749132352038888,0.0824752876315169,0.934268768985773,0.994042692065011
C1_09640W,7283.55063212213,0.27132314353303,0.464842585583062,0.583688224676539,0.559430091014909,0.956455180646075
C1_09650W,210.258711763144,-1.95017344172217,1.14271474927087,-1.70661439608311,0.087893747608032,0.842987981906953
C1_09660W,2232.72203641728,0.145520485909702,0.4191766730444,0.347157881789591,0.728472710842657,0.984676385341949
C1_09670C,346.1945893849,1.32763659330923,0.70916727415625,1.87210640097404,0.0611918846204579,0.804747907008559
C1_09680W,6199.37391079108,0.283506482497735,0.38327182270978,0.7397008224954,0.459481548921113,0.950244860134314
C1_09690W,8025.4894429614,-0.103816637432375,0.425386676354811,-0.244052395627414,0.80719024064613,0.98500176332178
C1_09710C,682.115895126652,-0.522757307563589,0.504301207281229,-1.03659737477501,0.299923537283664,0.913703879686606
C1_09720W,5265.84266978512,0.381498769375528,0.416467746309657,0.916034369422386,0.359648868598861,0.923853714551221
C1_09730W,427.871996317107,-1.21078822764322,0.913106380861759,-1.32601003894039,0.184836372162098,0.888052846272707
C1_09740C,49.7798687544912,0.279959507067299,1.57644625154735,0.177588996004467,0.859045767088768,0.986905114381458
C1_09750W,715.357199143624,1.03078563870711,0.535201722907918,1.92597593502975,0.0541073787656487,0.792790723653201
C1_09760C,785.414008995191,-0.105939051910697,0.417753246512854,-0.253592408425333,0.799810462157525,0.98500176332178
C1_09770W,179.68678578951,1.43644370745688,1.33498924883814,1.07599646117528,0.281928839077204,0.913703879686606
C1_09780C,424.847950107183,0.118673537155772,0.766213452968521,0.154883129101947,0.876913454166645,0.988498001844177
