"row","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"C2_09820W",1015.5702183112,1.23632222550051,0.247663610253932,4.99194138465841,5.97753974809581e-07,6.78771868916003e-06
"C2_09880C",224.605340798524,-1.62739416426234,0.648002739817363,-2.51140012883435,0.012025330710353,0.0450212653842643
"C2_09910C",889.369805056606,1.29787421717477,0.430901705328883,3.01199601005101,0.00259536008815388,0.0125014014412741
"C2_10160W",2358.27017183749,-3.94591691057233,0.355795666411394,-11.0904018319599,1.3965899637582e-28,1.39557426196637e-26
"C2_10180W",425.160583657597,-3.37423245750904,0.414695872778715,-8.13664345125895,4.06387264934741e-16,1.29104301045164e-14
"C2_10240W",1540.71192403729,2.26883455830092,0.295658096296831,7.67384552196766,1.66915083888573e-14,4.70443744129024e-13
"C2_10310C",612.845448803374,1.10978895691768,0.287876894844133,3.85508172692554,0.000115690974115508,0.000831160253253377
"C2_10620W",11925.4855669292,1.80687360704287,0.168612931422311,10.716103396111,8.55312154516978e-27,6.91293470768428e-25
"C2_10630W",2630.33141549799,1.03445758482996,0.220907179650125,4.68277032221563,2.83023577714551e-06,2.82304461546129e-05
"C2_10820C",1395.00837173202,-1.10563941341712,0.35276148550211,-3.13424072314295,0.00172299444909666,0.00881711125906446
"C3_00090W",13751.011156052,1.88494696038669,0.173348204675914,10.8737610747727,1.5373003630716e-27,1.32015668678774e-25
"C3_00100W",1677.20387018855,2.15942685879397,0.354475310896435,6.09189636743102,1.11580912273693e-09,1.80367262898888e-08
"C3_00170C",914.319432153529,2.52029890151859,0.288733885296691,8.728795024972,2.57400239098985e-18,9.68953228827413e-17
"C3_00220W",916.381490622091,-2.70228867588008,0.565689619454261,-4.77698119772299,1.77946405162326e-06,1.84179556077617e-05
"C3_00320W",6403.7969423356,2.24204368816965,0.228327960261498,9.81940050444062,9.28943224565953e-23,5.431353151292e-21
"C3_00340W",508.817604279937,1.48784266540593,0.514370236903858,2.89255201537648,0.00382125902414514,0.0172568936702561
"C3_00400C",645.166126027642,-1.20412229388684,0.293545084090007,-4.10200122280921,4.09592108147855e-05,0.000324836684903407
"C3_00460W",7036.28994916327,-1.01594215002354,0.158026898061572,-6.4289191427886,1.28514460880663e-10,2.37018616442995e-09
"C3_00760W",6719.73155686153,-1.22936092917949,0.196246537143288,-6.26437004736486,3.74335582358772e-10,6.53586038491914e-09
"C3_00810C",12620.2734883181,-2.98297913018105,0.261515395215547,-11.4065144337771,3.8796600005502e-30,4.48364580973601e-28
"C3_00860W",644.98098187479,1.84494912370642,0.391832194345677,4.7085184686963,2.49523760728039e-06,2.51168972337235e-05
"C3_00880W",15725.8625244963,-1.08552056643707,0.165787542557215,-6.54766063657917,5.84453418503933e-11,1.12707227652548e-09
"C3_00980W",2782.23234754344,-1.20169183122032,0.227919977423667,-5.27242870416124,1.3463014359496e-07,1.69147238874248e-06
"C3_01100W",431.217557926369,1.05937720860431,0.329893029281292,3.21127491208978,0.00132147449206622,0.00699694008515988
"C3_01130C",7246.56359701659,-2.2079060338626,0.631808712358607,-3.49457991109406,0.000474808446688395,0.0028994969144438
"C3_01250W",7025.37682325384,-2.42067270012733,0.206565440498609,-11.7186722729819,1.02262134760916e-31,1.37081144547803e-29
"C3_01460C",2981.41734900148,-2.12218454880995,0.305343732772528,-6.95014935967562,3.64899673300473e-12,7.95960627469669e-11
"C3_01490W",15605.3348760968,1.8125420707183,0.194091983398726,9.33857256224109,9.76415694665772e-21,4.50956357805301e-19
"C3_01680C",533.93098625609,1.02524684690054,0.3396017513738,3.01896807879547,0.00253637254281409,0.0122803145206287
"C3_01730C",4828.99772393164,-1.33974798131652,0.177027212116068,-7.56803411917325,3.7891448201154e-14,1.03094752135417e-12
"C3_01930W",1415.16750353784,-2.39690033892262,0.61130747805652,-3.92094064764738,8.82039876387404e-05,0.000645205062342871
"C3_01950C",486.27689459355,1.93481871505465,0.417403679312001,4.6353657405315,3.56306926246939e-06,3.4906646464406e-05
"C3_01960C",13271.0987875671,-2.09460404591205,0.264776928370537,-7.9108253834745,2.55687956490655e-15,7.67902190640788e-14
"C3_02060W",126.929809063911,-2.253909678619,0.711647012799883,-3.1671736662693,0.00153928363825019,0.00798104044888966
"C3_02110W",24887.945389713,1.57950378668429,0.143694232049929,10.9921168313525,4.17028753144053e-28,3.81998337879953e-26
"C3_02150C",23515.5128113185,-3.69880842876185,0.208015556008455,-17.7814029860898,9.84843827376618e-71,1.08254033505238e-67
"C3_02180C",1133.17236869352,1.9629822492712,0.313814945734737,6.25522230840617,3.96950059136681e-10,6.83898910663071e-09
"C3_02280C",11056.6348058559,-1.13161125548479,0.179552145906598,-6.30241008689166,2.93052549055271e-10,5.17144187800442e-09
"C3_02320W",4865.47397365162,1.34332250984494,0.164966142876161,8.14301944886573,3.8554030510854e-16,1.23193576562589e-14
