Geneid,Fluconazole_rna1,Fluconazole_rna2,Fluconazole_rna3,Fluconazole_rna4,Nodrug_rna1,Nodrug_rna2,Nodrug_rna3,Nodrug_rna4,Fluconazole_ribo1,Fluconazole_ribo2,Fluconazole_ribo3,Fluconazole_ribo4,Nodrug_ribo1,Nodrug_ribo2,Nodrug_ribo3,Nodrug_ribo4
C6_01710C,59.31734312,85.13415446,95.34953702,56.57479462,104.8412627,145.8967247,184.1990001,126.5550211,53.46878543,60.68214049,22.18649956,47.48547069,28.40514858,26.73787136,106.639288,38.95153938
C6_01720C,244.1093768,337.704926,334.420887,377.2415015,383.6060845,404.690779,434.4373731,355.85654,357.6278003,441.1919337,526.9467448,486.0706905,722.0464213,443.7374653,443.4602715,485.4507079
C6_01730W,0,0,0,0,0.272309171,0,8.190614108,0,27.73336943,0.244997804,0,0.544156621,4.954656227,0.633279034,0,0
C6_01740C,85.81968961,61.79024271,62.13952413,73.14972725,53.8141876,29.71739061,29.36644177,53.66191782,170.4361651,52.31700871,51.2323923,72.53724993,24.35633274,45.36547441,4.219140481,50.32729718
C6_01750C,7.47869594,15.60550526,11.53077033,12.32602499,23.37756438,13.70142423,8.695115237,58.25081669,18.95744204,14.06035052,7.854537045,8.191209271,17.48030137,10.57541914,1.371427848,15.17251472
C6_01760W,89.54744403,104.7771238,87.88964996,83.06372404,70.8561735,69.98436407,69.38949484,70.46552479,70.86147836,82.22074053,68.6946942,77.16870293,50.22957276,68.99751124,145.9678481,72.66359582
C6_01770W,20.19850191,24.12817478,20.75759505,20.75389654,18.58104096,20.39760399,19.20333474,0.606956314,62.04053018,36.67471015,22.89139034,21.15579353,35.94221048,28.22169429,1.456442414,24.01161313
C6_01780C,16.24911641,20.30889942,13.71483834,13.36803364,15.4149449,21.17364978,17.49719654,45.85127375,1.72142263,18.33442329,8.540112884,10.0136038,13.89346901,38.12405073,8.572558615,16.46977299
C6_01790C,25.69060468,27.15914839,23.00468524,29.34578427,21.82031173,17.69784806,13.84272742,0.522798032,28.82505147,21.80849798,7.743331786,28.9141312,9.432698,11.1985373,11.56720562,4.218091081
C6_01810W,0.245929832,2.383221858,1.333355242,1.816555945,4.225487129,6.153532493,6.183035813,0.356109765,9.682771222,2.331703237,3.807127303,3.827860367,37.48941854,33.93502136,0.067020796,1.647713391
C6_01820C,34.17882589,44.05299897,38.07454009,62.27117427,37.69997264,38.05767103,30.22828135,43.6302856,65.63349609,17.39427564,13.46758606,39.40653468,20.6036185,37.39284953,8.739449593,19.78976419
C6_01830W,71.74009458,77.26821548,87.34516567,62.32760115,49.24396232,31.79414693,24.84734392,19.08098667,97.40740479,104.8697587,59.19427192,75.86351212,91.42777991,103.9434894,43.42976845,72.71884447
C6_01840C,66.45411234,72.34544403,77.06887703,71.5568463,43.89020462,61.24110356,47.46309532,32.81481689,63.57248312,49.54241306,41.04038834,64.40402967,42.30752268,49.90534198,39.4953746,62.04913931
C6_01850W,38.77835975,36.42825834,27.76585318,31.99622367,23.52501896,29.69346803,18.98058904,32.2744539,64.37956662,42.71249548,37.43926228,24.28151867,92.73215367,65.92249516,54.54117714,40.49561243
C6_01860C,99.76363807,100.5553269,116.3853938,65.86763977,133.3984363,178.0117037,150.0733609,163.7514103,29.91384773,27.75799094,33.069885,50.02937988,37.79630449,46.01987811,109.3520053,36.97978915
C6_01870C,8.67323113,8.711526532,7.56264033,11.93657468,9.597305572,6.438507124,16.82290176,2.001007897,15.32551485,2.383547921,7.193397402,6.492666579,12.60297422,0.523110516,0.773010704,1.461888485
C6_01880W,26.49622076,31.65113176,36.65220573,14.18354061,25.9805178,26.61507455,16.89624753,29.26035232,56.22728406,24.90477676,13.35923752,15.4807006,13.99726497,10.43618001,5.169719765,17.40691504
C6_01890C,27.9200011,34.66940587,35.49449533,25.68992602,23.42320163,38.07828058,44.60921593,20.84935639,52.74056626,32.70234318,27.71044961,22.47778778,31.76030939,40.26467889,43.60605731,34.83225984
C6_01900C,105.8247356,88.86306924,135.1796405,79.06307608,107.10467,90.48899321,79.67268679,124.0116173,44.96780046,79.34098857,76.07011932,79.33074388,82.76611841,52.41287571,50.05380793,91.61306896
C6_01910W,642.4682049,690.8755976,727.3019718,618.3006735,684.4087327,667.3227689,768.8670627,673.5027328,320.6170002,666.7184333,945.9236644,529.8677242,582.8318976,574.8988223,998.4601576,541.2763329
C6_01920C,89.53818973,91.42049489,105.8374455,100.6955585,97.97493071,84.24947593,76.4934159,49.22661683,44.9746478,61.21537133,47.91075347,78.97005908,61.20485054,42.13143683,96.24667118,61.52476979
C6_01930W,129.4841699,137.2463209,137.851521,106.4354543,101.4675027,118.405503,92.50551519,64.55565232,129.6535021,152.6719128,174.4400173,94.70365789,84.83079269,72.26505381,239.0328104,56.35488743
C6_01940W,41.00231585,29.99271709,56.98405318,36.33132533,31.66411035,22.82401143,11.94662447,0.106401281,1.768002301,18.12894659,34.12570473,23.31166963,5.11938246,12.15550321,17.12137625,4.4308511
C6_01950C,51.95413341,62.86165017,57.04291616,46.17031667,42.15677707,53.24315357,47.48960536,7.19543915,27.12332915,10.90924231,9.997973907,30.89815208,5.863668573,8.251915133,3.298534505,5.085607438
C6_01960W,7.608534552,13.31266899,11.1721766,5.122422565,15.63886914,13.96826847,23.22241109,9.181051862,2.414180945,20.69170877,19.81247336,4.353885339,25.92526853,20.49307146,20.50439138,15.29300147
C6_01970C,648.4287377,616.7236947,767.2621131,580.6708976,1476.532102,1335.499172,1494.307104,1004.236866,877.2387453,808.0104347,1162.187307,657.3000727,2263.906704,1431.853819,1773.264634,1903.979597
C6_01980C,104.9221792,103.2904067,142.3213687,79.8583861,118.3258156,131.9696046,136.5524005,84.67281442,51.91752788,32.31278728,62.51286503,64.65298224,44.69302148,76.42494896,109.7744173,34.51627597
C6_01990W,4.376433143,1.47023123,2.749395825,1.436730611,9.981368869,12.88885351,8.729946929,17.86915634,67.88372471,9.661822486,18.23383243,1.691832403,124.5098675,13.31613097,4.399610615,11.59840435
C6_02000W,6.768925847,7.36982988,6.630494433,11.02908967,0,1.71773485,3.299800066,23.31859496,19.98316777,2.626183356,0.285366685,5.468371953,3.793572115,1.48493015,0.596804231,0.666931611
C6_02010C,106.4399652,154.2765939,172.9664404,103.7926441,165.4367656,168.3479091,168.7396654,139.8361363,151.2832758,314.4532995,267.6363056,161.0978023,287.0131042,253.7057848,209.9555628,307.8956385
C6_02020C,43.83384481,23.71730419,14.98504865,31.42878064,22.8815747,6.343375517,5.44971388,0,39.49792374,35.54064552,58.72288545,30.4459971,39.89044178,20.164295,72.43152207,31.9203934
C6_02030C,83.09354192,96.24099833,98.46915041,83.30095962,30.62709898,56.07623498,29.7816225,40.86359549,190.1018148,167.4471668,123.3951488,112.6173919,64.84098474,46.16782829,26.02387043,80.40466867
C6_02040W,985.1979997,1192.958724,969.7745447,848.3021715,422.8344869,361.7270868,308.0188822,457.2466797,1213.972649,1381.510258,1691.32096,1068.713336,600.9557293,279.1983879,209.0534586,518.0473078
C6_02050W,52.91785709,62.5976565,87.15791645,56.11596586,27.68662523,37.28993417,39.46358454,29.41021328,53.99085131,21.64607358,9.546118499,41.57468062,10.95425824,14.82529734,17.13406815,8.892905377
C6_02060W,89.15492641,80.67252579,64.2869854,81.370737,70.45170576,51.43983027,56.27905606,15.18018278,99.93200975,61.24374051,70.36466583,73.86619272,61.71979605,63.89023617,67.00169756,59.18351112
C6_02070C,587.3637977,540.9665604,679.2368008,588.5661723,1265.840505,1239.542107,1635.242174,1207.733211,316.9168635,211.1890127,192.9339365,426.4367346,304.8663954,348.613085,704.5848585,457.4382829
C6_02080W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C6_02090C,34.46961743,47.3703224,44.20881952,13.88022133,6.876994054,12.99114683,8.747290239,31.69046229,21.08162077,25.52977897,40.34096803,13.22211336,18.89023728,12.83985196,5.316192135,6.91563456
C6_02100W,0.344441497,3.070835528,0.53355855,9.540789214,0.315631084,0.475500238,0.128292789,0,21.095482,10.36507755,38.50990985,43.83552596,13.94703555,21.28681118,1.689609498,10.15403377
C6_02110W,19.39391429,16.55625214,25.42483981,14.56217388,32.08592969,17.91826955,13.49150387,46.08809022,5.281998575,5.039432007,1.384537583,10.77836533,7.728911279,3.618361952,0.411301897,5.055950425
C6_02120W,449.1373609,499.0861844,546.7406578,468.7707767,418.9155113,455.7680789,497.3768865,510.1032178,458.5073868,432.6065737,414.3765044,442.0403405,280.0953675,296.6186644,343.5487165,313.6468209
C6_02130C,30.88798147,39.51625064,50.85101505,22.06080431,32.49293402,58.79833866,56.02750289,72.69403601,67.93276168,40.42519743,17.07440376,34.24083778,36.78553276,24.94241583,2.340317193,17.44668712
C6_02140W,31.90615976,45.83311932,32.58616616,22.55656557,15.42129829,20.90041914,15.7520772,31.94783566,73.74278603,47.78746639,39.42071289,25.604001,30.99454121,29.93076699,29.32453774,28.670213
C6_02150C,14.90697628,15.48594122,17.96535374,11.89188993,22.94896695,14.36416064,13.81423097,0.076748465,7.593714801,10.22532474,11.14524382,12.2290726,36.92669315,6.290018055,0.25999674,14.54190804
C6_02160W,11.23710963,15.0947518,13.31587125,16.35191299,21.1163666,12.76052006,13.38570134,0.233282991,10.52142599,11.95410697,20.24891142,15.83570139,8.880652944,7.173075167,38.89309153,6.522636727
C6_02170C,20.26768996,14.55259081,15.32913316,14.19201316,12.71400723,17.04118879,22.49508976,0.043770161,7.273008717,16.59754756,12.32246215,8.593360427,19.76356729,19.49428962,34.25218836,11.11855306
C6_02180W,44.94217071,57.39203451,33.38815667,33.99490428,35.6599453,25.41391186,20.88769274,0.843237819,4.076085996,71.40450405,56.49372189,47.98614581,27.15167931,13.12365861,2.285273942,40.73318446
C6_02190C,71.61290637,74.01503137,78.96088387,64.463834,55.07811276,64.36918858,71.04163517,87.441347,51.76059368,46.8848429,57.6648986,46.84758908,45.59773851,21.4106642,57.54088074,29.5190022
C6_02200C,19.00796062,50.28002315,50.08500662,27.16318812,24.5953533,12.72462612,4.340392998,21.33055096,24.32860309,37.32716541,23.98716816,17.66565601,2.047587522,2.239093729,0.937094344,12.28723414
C6_02210W,296.5589367,257.3034102,199.9638025,295.6142422,55.96979746,69.59985395,63.99424806,152.9184242,62.93140518,43.07282999,9.955712296,205.0021199,30.11207438,0.81148821,6.475421327,48.16787879
C6_02220W,142.7135938,220.2990705,392.254461,202.3177357,167.2318694,248.8847496,266.2503005,0,25.78336689,16.65985067,75.30826816,132.9782742,52.64322241,5.382871792,6.195234827,35.5391182
C6_02230W,37.4681795,55.6210759,43.88082667,32.92273475,50.73084985,54.64126776,51.83977623,19.47915347,34.53849919,43.01227448,45.63488227,33.3181758,61.31047273,43.87461646,50.24338382,42.40717376
C6_02240C,1219.691599,1557.938478,1545.899478,1477.460638,4583.843551,4086.716934,4482.752409,3609.601022,965.5533693,957.2668067,1250.541523,1177.114237,1428.929834,1684.118628,2674.596309,1727.901916
C6_02250W,6.361536791,17.87051555,19.47686323,7.73942539,4.663546684,9.143693468,17.28309764,0,0.072757296,4.812845748,20.25384762,6.441202074,11.94360517,2.950611205,0.979000071,2.005735066
C6_02260C,145.6061105,162.095918,183.8679562,152.2315167,126.8967564,177.2009025,190.1989253,181.65267,219.8641106,148.4345692,137.3526928,139.6299066,96.41277312,124.1975328,128.1151257,135.6757164
C6_02270C,20.01322118,38.52793198,45.98218621,20.42132884,27.93964491,38.35186854,38.58865158,21.35098087,36.30019495,45.91917481,31.93392305,19.75843139,42.65667315,39.5008967,15.22728324,25.07761368
C6_02280W,12.29206874,32.87941859,12.86108088,11.21664958,9.419529395,18.70576589,16.86771272,13.83216655,51.57255724,62.28676975,107.5701562,25.27295635,49.82409016,44.11827252,23.82104522,67.6186407
C6_02290C,21.59385276,24.92080156,18.24548098,12.33167235,15.96504367,23.71268728,19.53294799,7.219207975,20.71984192,21.41567928,31.83662508,12.00375102,23.62943716,19.1616955,1.834209848,10.8038293
C6_02300C,13.6214759,14.93633644,31.0803256,10.42405256,18.44205589,21.59964644,9.415755753,33.72245733,7.277202453,10.42083777,7.598841135,10.56148518,25.42950802,13.46807598,55.1133441,12.82614792
C6_02310W,33.82848858,36.0889063,26.27746926,29.77719636,28.69435734,42.41132059,31.92236267,77.43520572,60.69118528,35.04531493,49.64841774,18.33075975,20.90720602,18.65322709,52.24961607,20.35211975
C6_02320C,6.201102151,15.210364,21.69188401,10.41860582,13.55396445,14.84071062,8.216475428,0.065422811,21.98884919,19.23472418,32.98966488,9.307541977,28.81399854,15.11055458,10.41658265,15.93768967
C6_02330W,68.38031679,93.96310488,88.64431365,77.38921331,667.4969514,621.2505207,752.0421175,833.3379387,202.4761256,83.42077744,142.3035853,97.16876316,696.8773736,455.6736615,599.7381704,495.7969593
C6_02340W,127.1019571,142.1961048,118.5726192,126.7547539,156.5381382,118.7635397,118.3928491,84.93606102,151.9523486,115.303445,175.4883029,114.213248,151.1147209,90.15437954,89.13544698,73.52549615
C6_02350C,35.1201964,38.85025731,51.26138918,32.37942377,34.86449192,42.7064189,57.75566034,35.68738623,19.46699315,30.30945164,48.69212873,26.3259962,43.29339204,27.13623905,34.03006459,24.0807125
C6_02360W,21.1198193,23.87757668,48.84642471,15.57303014,32.25546046,38.67197421,29.49906441,0.5663294,16.11163387,37.36374573,25.05915325,25.78249176,54.84598951,51.41510767,1.279016222,34.58922472
C6_02370C,56.24868282,74.77346037,75.70650709,56.50982867,59.02516252,77.34018734,77.93083876,42.10591876,62.29060738,82.53589176,135.1997734,65.36753007,67.1896088,61.25474786,156.2043109,60.96192659
C6_02380W,73.30709494,108.0824683,95.60077254,67.04986767,141.7716356,156.8785442,144.1909384,38.59368939,47.80192484,25.30978477,20.33262546,38.38109586,16.38917551,18.16014255,73.73699752,18.58223642
C6_02410W,46.87380101,90.08630098,72.55935328,79.54641593,65.38948938,74.60526846,93.00035682,35.98033245,66.18871105,85.44020607,103.1469285,82.5966285,20.73892822,51.82903337,48.09892899,67.19645675
C6_02420W,35.27003203,49.51602239,53.79082943,42.2755196,16.5125362,14.29719898,9.936267426,6.892071704,22.4429065,48.6401846,37.65004879,40.51242204,29.47935598,8.472898336,0.349519595,8.077397809
C6_02430W,45.79500417,46.50501845,44.61778622,27.44207853,29.70756591,34.01978368,25.02832059,8.59354152,49.39034102,48.46558651,37.07137348,23.66287654,28.07938522,31.71747493,23.87273734,29.46720346
C6_02440C,16.69836648,23.40913434,23.11917829,18.45339326,19.42437537,15.04951467,31.64571727,0,1.51398865,40.44491815,49.60655884,14.25887092,11.95259463,18.16143042,1.037451313,7.8836266
C6_02450W,15.66628294,14.16954821,13.18908776,11.21548954,15.91631804,3.291102772,8.710455696,0.073059556,16.33360428,11.13776533,6.508925511,14.1358439,22.17268308,7.620694897,14.72625107,9.127221367
C6_02460C,66.96896265,79.81589749,94.73954627,81.94750629,66.54298631,70.28458888,80.48090077,67.29621404,69.96708307,73.04021486,62.26771964,75.35144831,80.33212938,56.91419723,84.34754497,72.87118468
C6_02470W,76.42253751,97.08079307,120.7676517,74.74026153,89.78238737,94.19735349,128.0394942,39.78447084,69.25960784,88.54766191,93.57283413,67.15155147,77.23424025,62.44020804,93.7835856,76.27247532
C6_02480W,21.34603205,47.37550181,37.24419549,13.44766154,44.41731804,52.39367878,44.94857442,58.47111083,15.80713922,42.50379698,54.08056598,16.51008079,38.17844546,41.71269463,79.88702807,37.58713518
C6_02490C,120.7053446,165.3937637,138.3589936,74.76817299,16.43522804,44.50569684,42.35332106,45.47762846,54.9231484,118.8123374,113.9393188,45.48698569,13.67032792,41.85262447,5.083269601,28.83985923
C6_02500C,114.8584823,159.2136739,172.7593421,137.7937316,277.6267635,385.8464293,416.205564,395.3759953,228.7762237,198.2985003,244.1082111,163.0429275,451.5618634,580.2287219,348.3863535,517.479647
C6_02510C,0,0.394565499,0,0.626559292,0,0.23420161,0,0,0,0,4.474400548,0.621313157,4.040844364,0.180768083,0,0
C6_02520W,80.99621648,84.19023198,61.4122358,79.32544922,44.69837815,40.59701371,58.39276008,2.583695569,176.897802,151.7591033,142.5984884,100.3482468,81.99791994,85.44863368,211.3764889,91.72253022
C6_02530C,61.0166332,91.85107826,131.3388262,101.598528,112.5044895,124.918714,125.6583985,200.6288001,137.2073447,29.79237139,98.83856393,57.22152505,39.86088949,20.51452768,64.09141958,82.55527131
C6_02540C,14.03019705,20.36360782,14.38008381,24.54484241,22.039984,23.95594471,23.33916697,23.01452306,14.66498428,8.697137819,7.13701417,17.1920666,26.38268223,16.86050329,47.03203794,23.1822952
C6_02550W,1.042804533,2.425310868,2.261505049,3.369911787,13.66479895,0.575835151,1.475955567,0,12.06377717,8.253504,0,1.718586392,1.738675236,2.111172194,0,1.397344097
C6_02560W,703.4246654,911.9485664,1117.372202,666.9382005,571.888519,718.9088979,699.4854828,867.5883764,1035.637577,1494.120692,1827.090161,894.2706116,522.8568777,951.6340237,1063.885576,794.8299854
C6_02570C,48.04143359,51.77539529,57.67782792,35.47012072,81.46974588,52.97522987,48.24094739,85.9064383,34.06318268,37.38024989,67.86941845,53.03026054,32.98109406,38.86463422,5.522214887,38.91908208
C6_02580W,31.61562354,38.00231913,45.14965387,34.36200534,37.35901483,32.04808625,34.09359615,51.54472661,66.50498721,33.56242763,30.38418155,30.21474683,16.2083352,30.22250798,70.63388263,35.66688419
C6_02590C,51.53508058,50.75073555,73.74316228,51.25721155,60.80836578,58.78306664,71.14775565,71.19805642,38.59042221,63.40403779,47.68720835,49.18842452,158.0580252,118.3053923,29.39008557,100.251642
C6_02600W,116.7209855,96.80457793,103.3536376,93.803761,73.78316161,52.54546223,61.93318125,94.95081218,124.5591025,88.81251517,72.10150034,75.5044339,73.40578667,69.07354766,83.52344639,59.2391156
C6_02610C,74.91570297,83.74942304,85.82660875,84.74556855,95.76574352,105.8123166,78.99309927,18.20319233,176.30329,109.3868521,96.84817689,87.98818824,97.94542332,149.6041619,145.5589964,111.8782984
C6_02620C,0.474430723,0.858208553,3.674594539,7.88484006,1.594074205,7.422765456,2.827349942,30.125441,0.153739331,1.17343296,0.362688649,2.895859582,7.910216376,2.527609363,0,0.42382054
C6_02630C,47.67133962,52.01703688,52.53764978,57.52383458,50.93250601,34.64453005,33.9214429,68.58950949,51.68582554,64.60982502,59.64190077,50.82523375,31.17951596,31.14109432,64.06034965,39.20910962
C6_02640C,62.87250936,60.60769148,45.26795266,62.89993576,27.29427612,25.42749293,47.33876875,80.53839551,59.73572131,48.74243438,28.73529501,49.87114614,99.18072454,35.33508909,5.397828364,20.10699757
C6_02650C,67.59500856,74.93276252,55.44955848,53.71003595,19.07966783,20.53603741,19.22261736,29.7525232,31.75305272,24.61011581,30.72177524,41.83126518,4.465757895,2.418349346,1.990004893,8.065928074
C6_02660C,8.213839066,11.80119518,4.114451502,10.55154145,1.513541693,0.831950343,1.928737534,0.057457737,5.337856726,7.103132206,0.870221293,7.275189696,17.54404887,5.327378269,0.29196983,0.957081239
C6_02670C,72.29389342,91.33283012,77.27814426,58.0754692,17.63209402,28.40076229,26.01012248,13.87037696,147.7893636,81.96922658,124.5514902,53.81739044,37.81337321,52.085976,60.18619293,51.02822717
C6_02680W,163.1154704,159.6943466,199.9887087,270.7838461,536.550631,588.7904286,326.0605009,598.9209062,913.0531235,1050.256448,540.6638747,1351.430009,1735.000368,732.7221147,549.2614106,1039.270001
C6_02690C,95.00617219,95.78645998,107.7436649,58.78058688,59.41763921,75.66316118,64.72910288,47.51421892,60.08982274,61.81291872,84.04379564,48.14728403,47.71218381,51.26183941,59.04854698,54.4956955
C6_02710C,0.384492834,3.487525243,3.66294149,6.425610596,2.325393661,3.742076293,1.689884545,0.049488968,2.541736923,1.299679682,0.39681052,3.520336701,3.4800811,0.860349065,0,0.824344391
C6_02720C,11.76515528,13.18420233,14.10865584,14.14544097,6.918694427,7.058332434,6.115858399,3.089968686,9.264018505,6.436302646,6.13617737,11.47663819,8.642618514,6.209503857,10.26795873,3.339658024
C6_02730W,463.8825784,464.5638769,465.5293049,473.1662417,189.5970194,221.2720979,188.4358357,210.0870028,545.2512066,534.6594868,462.2319922,584.3641696,188.7082352,186.4153781,177.4078776,295.0524008
C6_02740W,371.0142244,396.5610969,421.8504161,334.7510394,303.3777471,205.4898238,250.6502952,114.7731649,652.1507195,673.5616368,755.777074,405.7383622,395.1214886,240.6018508,18.95389673,266.9959888
C6_02750C,9.576838463,13.78304925,10.02466941,7.266519752,9.818463503,11.09368335,17.48206633,29.62648812,1.244422892,12.66426604,14.67867904,10.76510887,8.582264652,8.587897646,0.930254239,11.56225743
C6_02760W,2.020723451,5.535218127,4.277953889,4.975344894,7.283362615,0.836880419,0,0,43.34879716,8.329925333,22.86281782,5.673739699,1.925237848,7.17716239,0.146850011,5.054452366
C6_02770W,38.91763684,78.52196225,89.36556791,63.22834136,110.8735364,114.5114154,152.7602824,28.73856278,44.50321292,107.1578049,121.5803,77.65988317,177.3714499,102.7397505,298.730994,123.6869957
C6_02780C,66.35893344,26.41128778,39.756815,43.7374069,39.59293236,20.74678426,22.27695751,32.0540543,63.86920652,28.79893784,33.18570765,35.14322056,22.61428879,29.32177398,1.217600591,31.70371683
C6_02790C,34.07678253,29.57463924,32.1039102,49.98927105,14.65526434,10.50742358,10.68406197,21.22231282,24.74775306,17.2680461,14.09094415,38.75650717,13.45491961,4.924708844,0.599780701,7.372836138
C6_02800W,45.68734546,57.47056465,59.92805112,51.43676052,31.87208924,24.21120824,16.46805325,51.21747246,33.95595991,35.23679922,71.48699087,52.89519852,28.43392203,11.93479516,8.835991325,33.96746467
C6_02810C,30.89004002,31.0383149,30.28029735,25.60213055,19.85862324,24.13693725,22.74132679,4.488451073,5.677502081,18.92139887,12.81273695,18.51605546,23.85470861,15.45432777,12.70615041,14.6166346
C6_02820W,0,1.151890565,2.071462608,3.018132013,3.267710047,5.333061494,3.763255131,0.191244133,0.288889265,0,0.340761394,2.720783104,4.954656227,0.316639517,0,0
C6_02830W,6.117786596,6.629183039,8.399875895,7.766844308,4.459374949,5.662378983,6.551171203,42.74964319,12.06377717,0.85974,0,5.855924002,3.642938589,0.592609739,0.303130756,1.024719004
C6_02840C,37.73679869,31.84947904,40.87351742,19.90456593,48.66863724,24.7322136,29.59422433,9.867021464,25.40422496,35.30227788,52.20934359,21.94824175,37.82998217,37.95338295,24.14612251,31.78160547
C6_02850W,40.01668882,39.22595523,33.89007066,29.08813845,38.71078555,30.20237733,30.04677719,77.31081716,32.79234364,34.95945041,39.41026268,37.14832994,27.28683564,27.12628305,2.948563207,40.296323
C6_02860W,39.93715703,47.78495657,52.84912891,37.64206285,43.80932511,39.29333391,40.6514137,41.70112998,29.85288859,37.49608877,34.29154301,35.93125376,48.84975643,32.77957282,4.199391117,28.15028686
C6_02870W,103.8003697,97.34724965,96.42560727,96.6319934,115.5567086,89.41198817,79.48101344,114.1429782,13.9688861,41.90502532,46.6031391,77.95428609,17.11259467,23.53736864,16.59855369,53.16498814
C6_02880W,25.12471759,37.16305245,40.2222959,16.0152901,27.74342495,43.24688409,18.79452273,18.87546427,1.532949972,20.88740815,13.62178901,12.51245686,41.81549835,38.0845958,0.458375756,35.77976293
C6_02890C,26.02176093,29.7925616,32.65661455,22.75324538,4.105796136,3.053053961,1.412112159,22.43971429,30.71387446,35.94549586,58.88821863,28.6110195,11.76669373,2.631928469,1.189735557,4.002600804
C6_02900C,16.5383585,17.22738731,19.89639835,11.17703456,13.59265263,5.256655133,19.34783544,0.109726321,10.49751366,12.32308329,24.6344931,11.0314151,20.30524293,7.50910615,0.743428179,5.483178236
C6_02910W,5.373287359,12.09642169,18.48780377,5.533657744,10.5105151,6.633228322,5.619224139,6.31757607,8.840011505,17.46444573,21.80253358,8.325596298,8.860469642,19.26823426,32.44050237,12.18484052
C6_02920C,28.53460148,39.37897941,52.98871835,45.55050518,13.31020458,20.05190796,11.33244882,10.01157613,57.73580293,77.37855026,89.58803865,55.71382022,54.4543881,49.08690648,47.12594507,61.03937125
C6_02930W,39.78299295,193.8631821,189.2798958,236.134533,156.2373866,70.61178536,0,0,0,103.082826,0,124.8839445,514.3994876,54.5015769,0,0
C6_02940C,43.36035743,63.67218741,73.52462172,43.47517821,58.04163246,62.35603954,55.14822454,51.18824106,47.71716424,77.95207442,78.01898054,69.80844402,64.82243824,101.5521596,30.78487235,93.33993039
C6_02950C,5.012030608,5.585535489,5.822930322,7.437308127,6.479135717,6.177758999,4.100318337,14.08298453,24.5362524,4.316639457,6.568377114,6.555587636,6.395352104,0.143048758,0.585376519,1.079365795
C6_02960W,9.049113514,24.29706253,22.79279245,15.62342829,13.28102057,15.13291049,16.27699185,21.30608179,13.94662009,24.32257324,25.39334061,20.07303962,53.97208045,18.89231216,0.721774931,24.84287874
C6_02970C,26.34216414,31.22886551,16.40670711,22.21499638,16.41075005,14.72416449,21.98825011,34.8953247,71.08661734,29.2024551,32.76663411,15.44300459,51.75455263,24.42114666,6.272970998,12.36432263
C6_02980C,113.7109793,104.1286125,119.2885992,87.38754742,69.8814765,50.51290179,43.85466637,47.3294942,88.88437862,110.2885433,147.0622999,65.84186714,59.32474694,36.28613176,28.38454204,57.28331402
C6_02990W,12.35468224,18.58781334,13.21824499,16.04742071,15.63872977,15.21272264,18.01682767,1.549771108,4.478532023,22.52964261,10.02509429,8.531699143,21.82102483,10.93308675,0.342396398,6.032793812
C6_03000C,10.90318409,13.69340985,5.826919997,13.59047672,6.794015852,12.41774003,24.61006413,0.842024527,12.1894643,6.921628604,18.87916186,13.97582112,17.1401571,4.298552295,0.356560278,9.642679552
C6_03010W,37.50023316,30.86221143,27.22404908,23.71278147,18.74463936,18.14738097,18.10740765,16.39984659,17.41678167,13.95723985,14.57462914,20.75633426,21.82391761,21.20344512,21.56605291,7.59442969
C6_03020W,3.346082707,2.166467204,2.050521821,4.107979116,2.560785309,1.269026111,1.616084492,0,1.858797405,0.90945404,4.342950921,2.827942131,5.692802978,4.427319541,0.280576749,2.069402758
C6_03030W,8.107396158,8.045158638,3.717403652,14.37242997,0.237736394,0.626764936,0.048315686,0.542631356,20.23996928,3.582699698,0.074374456,5.819603689,3.089718373,10.91932053,0,0
C6_03040C,28.63206836,28.69011151,33.85713088,30.41841829,11.93294116,11.58136994,11.87705429,2.632357278,20.66636716,18.30646381,15.15595737,24.35517155,18.29211603,8.983532055,11.55634991,9.843322823
C6_03050C,25.66944723,22.74320737,25.43867464,21.34549451,22.45094416,21.12988551,13.57939052,43.60835677,36.47602643,15.51089545,16.57641869,21.60470343,41.52032531,57.36486514,0.868998456,16.23695874
C6_03060W,3.231521309,2.251549655,4.308791317,2.681549753,2.473934327,0.790575295,0.335188716,7.713255269,4.016379496,3.473612588,0.046906427,1.348274704,10.42512398,2.135714314,0.044590084,0.877001567
C6_03070C,21.24592414,98.16691292,104.2184458,108.5450536,47.7635375,59.83303931,103.6126132,187.5944084,23.95890969,10.27616957,3.573217612,67.95346511,16.86832227,8.451611786,112.4020175,12.90606161
C6_03080C,317.367655,394.6116971,395.8832328,355.9227322,142.3122862,181.8865104,188.6483379,153.0662517,678.8431774,784.7595786,924.6285629,507.1451939,282.769309,162.1807179,181.371606,178.4052815
C6_03090W,0,0.495054091,0,0.825439067,0.351095251,0.235078769,0,0,0,0.52647,0,0.233865065,14.9057214,3.855708728,0.046406253,0
C6_03100W,75.57782083,98.86456762,98.17926404,58.60784857,54.17763558,57.58230343,56.22908929,37.95687997,36.5039928,45.11568187,72.62358462,36.00021124,28.82539835,35.06653565,14.54788441,24.86963768
C6_03110C,1.849203158,11.59345772,16.12847013,8.314236825,8.251617942,15.70538187,12.3977795,8.020078886,5.54943251,10.73831223,23.50982458,5.889015949,9.000614609,7.281869003,0.525855476,9.480689356
